title,href,date,city,theatre,price,type,subclass,status,min_price,max_price
帆布小镇花絮2025巡演杭州站,https://detail.damai.cn/item.htm?id=908238990854,2025.07.18 周五 20:00,杭州,MAO Livehouse杭州,120-199,演唱会,livehouse,售票中,120.0,199.0
阿鲲音乐宇宙音乐会,https://detail.damai.cn/item.htm?id=911813395237,2025.06.28 周六 19:30,上海,上海西岸大剧院-大剧场,180-1200,音乐会,其他,售票中,180.0,1200.0
开心麻花爆笑舞台剧婿事待发,https://detail.damai.cn/item.htm?id=927535487754,2025.07.05 周六 19:30,合肥,安徽省歌舞剧院,80-480,话剧歌剧,话剧,售票中,80.0,480.0
中法共创奇幻剧海底两万里阿那亚戏剧节特邀剧目,https://detail.damai.cn/item.htm?id=912708918528,2025.06.24-06.25,秦皇岛,九期剧场,180-480,话剧歌剧,话剧,售票中,180.0,480.0
WetMen俄罗斯型男水舞剧雨中,https://detail.damai.cn/item.htm?id=911333141573,2025.07.09 周三 19:30,长沙,长沙梅溪湖国际文化艺术中心大剧院,180-880,话剧歌剧,音乐剧,售票中,180.0,880.0
淄博有麦脱口秀脱口秀头部演员专场巡演四季专场鬼话连篇约会脱单组团快乐,https://detail.damai.cn/item.htm?id=934398796693,2025.07.13 周日 16:30,淄博,有麦喜剧脱口秀淄博万达影城店(富力万达广场),58-149,曲苑杂坛,其他,售票中,58.0,149.0
iSTART儿童艺术节自然身心乐游场,https://detail.damai.cn/item.htm?id=926312329695,2025.05.31-08.31,成都,A4X艺术中心,89-199,展览休闲,展会,售票中,89.0,199.0
霉霉专场lovestory限定TaylorSwift金曲演唱会霉粉狂欢派对夜,https://detail.damai.cn/item.htm?id=936834965887,2025.08.09 周六 19:30,无锡,福馆 Full House 无锡,88-188,演唱会,livehouse,售票中,88.0,188.0
光辉岁月致敬Beyond经典港乐演唱会,https://detail.damai.cn/item.htm?id=922454096810,2025.09.12 周五 19:30,天津,津湾大剧院,35-380,演唱会,其他,售票中,35.0,380.0
GreysonChanceTheGoldTour2025武汉站,https://detail.damai.cn/item.htm?id=909331961613,2025.10.17 周五 20:00,武汉,VOX LIVEHOUSE 武昌店,480-980,演唱会,livehouse,售票中,480.0,980.0
跳舞女王致敬ABBA金曲2025演唱会,https://detail.damai.cn/item.htm?id=920796634118,2025.07.12 周六 19:30,上海,贺绿汀音乐厅,80-380,演唱会,其他,售票中,80.0,380.0
伦敦西区原版话剧少年派的奇幻漂流,https://detail.damai.cn/item.htm?id=908718445565,2025.06.19-06.22,广州,广州大剧院歌剧厅,180-980,话剧歌剧,音乐剧,售票中,180.0,980.0
倒带2004青春园游演唱会一键回到华语乐坛黄金年代大连站,https://detail.damai.cn/item.htm?id=927982282310,2025.07.26 周六 20:00,大连,进步livehouse,98-380,演唱会,livehouse,售票中,98.0,380.0
曹禺经典话剧雷雨,https://detail.damai.cn/item.htm?id=914350907605,2025.09.06 周六 19:30,福州,福建会堂,60-580,话剧歌剧,话剧,售票中,60.0,580.0
喜剧蒋公的面子,https://detail.damai.cn/item.htm?id=908249298294,2025.09.20 周六 19:30,武汉,湖北剧院,100-480,话剧歌剧,话剧,售票中,100.0,480.0
俄罗斯国家古典芭蕾舞团芭蕾舞剧天鹅湖,https://detail.damai.cn/item.htm?id=912239190057,2025.06.15 周日 19:30,重庆,重庆市人民大礼堂,50-480,舞蹈芭蕾,舞蹈,售票中,50.0,480.0
浙江省文化产业发展专项资金音乐里的标题与故事宁峰小提琴独奏音乐会,https://detail.damai.cn/item.htm?id=935599376691,2025.08.16 周六 19:30,温州,温州高新文化广场 大剧院,120-380,音乐会,其他,售票中,120.0,380.0
陈佩斯主演话剧戯臺大道文化出品,https://detail.damai.cn/item.htm?id=895918481644,2025.06.12-06.15,杭州,杭州大剧院(歌剧院),180-1080,话剧歌剧,话剧,售票中,180.0,1080.0
福田COCOPark脱口秀丨开麦总冠军参赛选手爆笑开麦丨万冰冰单口喜剧专场不懂事儿丨幽默油条,https://detail.damai.cn/item.htm?id=919704971861,2025.06.22 周日 19:30,深圳,幽默油条剧场(福田COCOPARK店),109-139,曲苑杂坛,其他,售票中,109.0,139.0
葡萄不愤怒乐队LuckyStar2025巡演天津站,https://detail.damai.cn/item.htm?id=928445949316,2025.06.27 周五 20:00,天津,二十年音乐现场,99-119,演唱会,livehouse,售票中,99.0,119.0
音乐剧喜欢你粤语言黑凤梨,https://detail.damai.cn/item.htm?id=921283865222,2025.07.16 周三 19:00,金华,中国婺剧院 大剧场,48-270,话剧歌剧,音乐剧,售票中,48.0,270.0
声声不息港台超级金曲演唱会南京站,https://detail.damai.cn/item.htm?id=904992385879,2025.06.20 周五 19:30,南京,南京文化艺术中心大剧院,50-190,音乐会,其他,售票中,50.0,190.0
歌之初2025我的青春里啊全国巡演济南站,https://detail.damai.cn/item.htm?id=922316664521,2025.06.20 周五 20:00,济南,济南 Caper Land雀跃之地音乐现场,128-228,演唱会,livehouse,售票中,128.0,228.0
阿加莎推理巨作捕鼠器,https://detail.damai.cn/item.htm?id=933619727826,2025.11.08 周六 19:30,广州,广东艺术剧院,180-580,话剧歌剧,话剧,售票中,180.0,580.0
光之轨迹赛罗奥特曼15周年纪念展,https://detail.damai.cn/item.htm?id=902411662455,2025.05.01-07.26,北京,北京超极合生汇东区地下LG1层 21广场(地铁连廊电梯至LG1层出直达),49-198,展览休闲,特色体验,售票中,49.0,198.0
法国编舞大师玛姬玛汉经典作品也许贝克特MayB,https://detail.damai.cn/item.htm?id=923313985166,2025.07.04-07.05,上海,上海国际舞蹈中心-大剧场,80-680,舞蹈芭蕾,舞蹈,售票中,80.0,680.0
魔脱喜剧西湖脱口秀精品秀丨每周一至周日丨爆笑解压超精品脱口秀喜剧大会,https://detail.damai.cn/item.htm?id=892482898506,2025.06.12-06.30,杭州,魔脱喜剧脱口秀-西湖店,39-139,曲苑杂坛,其他,售票中,39.0,139.0
京津冀著名艺术家大型交响音乐会黄河,https://detail.damai.cn/item.htm?id=930966274884,2025.06.30 周一 19:30,北京,北京音乐厅,60-880,音乐会,其他,售票中,60.0,880.0
呼唤光的名字吧经典奥特曼主题展贵阳站,https://detail.damai.cn/item.htm?id=922690887705,2025.05.31-08.31,贵阳,银海元隆广场L1层A区展厅,58-168,展览休闲,展会,售票中,58.0,168.0
话剧天算,https://detail.damai.cn/item.htm?id=923344064272,2025.08.17-08.18,沈阳,辽宁大剧院,30-840,话剧歌剧,话剧,售票中,30.0,840.0
疯医灯诱打玩艺儿乐队开业摇滚之夜布斯特艺术空间DDRMAX等你,https://detail.damai.cn/item.htm?id=926350807172,2025.06.21 周六 19:30,呼和浩特,布斯特艺术空间 DDR MAX,110-150,演唱会,livehouse,售票中,110.0,150.0
江西文演陆川导演作品舞剧天工开物,https://detail.damai.cn/item.htm?id=904077364697,2025.08.29-08.30,天津,天津大剧院歌剧厅,180-880,话剧歌剧,音乐剧,售票中,180.0,880.0
限时88折ValentinaLisitsa瓦伦廷娜李斯蒂莎瓦姐钢琴独奏音乐会广州站,https://detail.damai.cn/item.htm?id=924156205918,2025.10.19 周日 20:00,广州,星海音乐厅(交响乐演奏厅),180-680,音乐会,其他,售票中,180.0,680.0
2025第十九届南京星幻动漫节南京漫展,https://detail.damai.cn/item.htm?id=934434692719,2025.08.02 周六 10:00,南京,记忆古堡,60-1168,展览休闲,展会,售票中,60.0,1168.0
和平颂维切斯拉夫瓦列耶夫与中央民族乐团音乐会,https://detail.damai.cn/item.htm?id=931694896929,2025.06.28 周六 19:30,北京,国家大剧院-音乐厅,80-480,音乐会,其他,售票中,80.0,480.0
重塑景观蓬皮杜中心典藏展四,https://detail.damai.cn/item.htm?id=907479846814,2025.04.29-2026.10.18,上海,西岸美术馆,100,展览休闲,展会,售票中,100.0,100.0
大型新编粤剧南拳,https://detail.damai.cn/item.htm?id=935645385315,2025.06.25-06.26,广州,红线女大剧院,80-669,曲苑杂坛,戏曲,售票中,80.0,669.0
ChrisJamesHyperbloomTour2025成都站,https://detail.damai.cn/item.htm?id=900680862746,2025.07.19 周六 20:00,成都,CH8绿树演艺中心,280-690,演唱会,livehouse,售票中,280.0,690.0
威海有麦脱口秀四季专场鬼话连篇脱口秀头部演员专场巡演约会脱单组团,https://detail.damai.cn/item.htm?id=925791727172,2025.07.19 周六 19:30,威海,有麦喜剧脱口秀威海威高广场开乐影城店,38-149,曲苑杂坛,其他,售票中,38.0,149.0
大型音乐杂技剧你好阿凡提,https://detail.damai.cn/item.htm?id=926092604314,2025.06.13-06.15,乌鲁木齐,新疆人民剧场,128-358,话剧歌剧,音乐剧,售票中,128.0,358.0
重磅剧目头脑中的魔怪阿那亚戏剧节特邀剧目,https://detail.damai.cn/item.htm?id=913614392463,2025.06.21-06.23,秦皇岛,马场,280-480,话剧歌剧,话剧,售票中,280.0,480.0
合作演出曹禺经典话剧雷雨,https://detail.damai.cn/item.htm?id=923897851732,2025.09.26 周五 19:30,潍坊,潍坊大剧院歌剧厅,100-580,话剧歌剧,话剧,售票中,100.0,580.0
粤语脱口秀江梓浩栋笃笑专场佛山开花BLOOM脱口秀,https://detail.damai.cn/item.htm?id=918146243987,2025.06.28 周六 19:30,佛山,创意梦剧场,180-220,曲苑杂坛,其他,售票中,180.0,220.0
孟京辉戏剧作品你好忧愁,https://detail.damai.cn/item.htm?id=915092925651,2025.06.18-06.22,北京,蜂巢剧场,100-570,话剧歌剧,话剧,售票中,100.0,570.0
2025常州中吴文化系列活动舞蹈诗剧只此青绿舞绘千里江山图常州站,https://detail.damai.cn/item.htm?id=899910253643,2025.08.29-08.31,常州,常州大剧院大剧场,180-880,话剧歌剧,音乐剧,售票中,180.0,880.0
大笑喜剧西湖脱口秀天天综艺卡司吐槽爆笑大会开心互动即兴之夜精品秀,https://detail.damai.cn/item.htm?id=889600803171,2025.06.12-07.06,杭州,大笑喜剧脱口秀(西湖湖滨店),39-158,曲苑杂坛,其他,售票中,39.0,158.0
请回答1988鬼怪经典韩剧烛光音乐会,https://detail.damai.cn/item.htm?id=933071927690,2025.06.15-07.13,成都,经典汇艺术剧场,20-380,音乐会,其他,售票中,20.0,380.0
幸福城市里总有人不幸福YEE2025巡演郑州站,https://detail.damai.cn/item.htm?id=931573078743,2025.06.28 周六 20:00,郑州,onion葱头俱乐部,160-220,演唱会,livehouse,售票中,160.0,220.0
FrankieAShow英文脱囗秀EnglishStandupSpicyComedy,https://detail.damai.cn/item.htm?id=918428003899,2025.07.13-08.10,深圳,中国华润大厦艺术中心发布厅,228,曲苑杂坛,其他,售票中,228.0,228.0
张泽2025张嘴就来BEATBOX巡演西安站BBOX,https://detail.damai.cn/item.htm?id=908549271950,2025.07.27 周日 20:00,西安,西演SPACE·福星现场,1-258,演唱会,livehouse,售票中,1.0,258.0
龙马社出品铁三角张国立王刚张铁林原创话剧断金,https://detail.damai.cn/item.htm?id=909023767984,2025.12.19 周五 19:45,西安,陕西大剧院-歌剧厅,180-1380,话剧歌剧,话剧,售票中,180.0,1380.0
醇正经典圣彼得堡爱乐乐团音乐会I浪漫回响圣彼得堡爱乐乐团音乐会II,https://detail.damai.cn/item.htm?id=913040409477,2025.06.26-06.27,北京,国家大剧院-音乐厅,180-1080,音乐会,其他,售票中,180.0,1080.0
北京74日本传奇乐队PiperBlueNote专场演出,https://detail.damai.cn/item.htm?id=935645308495,2025.07.04 周五 20:00,北京,Blue Note Beijing 爵士乐俱乐部,258-298,演唱会,livehouse,售票中,258.0,298.0
泱泱国风舞动经典青海省演艺集团舞剧昆仑问道,https://detail.damai.cn/item.htm?id=924720397624,2025.08.16-08.17,北京,国家大剧院-歌剧院,60-480,话剧歌剧,音乐剧,售票中,60.0,480.0
国家京剧院京剧青春版杨门女将,https://detail.damai.cn/item.htm?id=930100186903,2025.08.17 周日 14:30,成都,成都高新中演大剧院-大剧场,80-380,曲苑杂坛,戏曲,售票中,80.0,380.0
吴岱林戒不掉的夜2025巡演广州站,https://detail.damai.cn/item.htm?id=923253817571,2025.06.15 周日 19:00,广州,MAO Livehouse 广州(太古仓店),66-266,演唱会,livehouse,售票中,66.0,266.0
草原的呼吸内蒙古艺术剧院合唱团专场音乐会,https://detail.damai.cn/item.htm?id=931670793404,2025.09.04 周四 19:30,上海,大宁剧院,80-380,音乐会,其他,售票中,80.0,380.0
ChrisJamesHyperbloomTour2025南京站,https://detail.damai.cn/item.htm?id=902916616022,2025.07.06 周日 20:00,南京,1701 Live House Max,280-690,演唱会,livehouse,售票中,280.0,690.0
解放碑原气喜剧爆笑脱口秀朱砂痣跳跳龙互动秀天天演,https://detail.damai.cn/item.htm?id=899559943467,2025.06.13-06.24,重庆,原气喜剧脱口秀剧场(解放碑八一广场店),68-170,曲苑杂坛,其他,售票中,68.0,170.0
光辉岁月致敬黄家驹32周年演唱会徐州站,https://detail.damai.cn/item.htm?id=922763106697,2025.06.28 周六 19:00,徐州,苏宁影城(徐州彭城苏宁广场店),78-480,音乐会,其他,售票中,78.0,480.0
ChrisJamesHyperbloomTour2025广州站,https://detail.damai.cn/item.htm?id=900991466458,2025.07.08 周二 20:00,广州,太空间livehouse,280-690,演唱会,livehouse,售票中,280.0,690.0
是个喜剧女性幽默趴体单口喜剧专场搞郑州站油化厂,https://detail.damai.cn/item.htm?id=932544896418,2025.06.14 周六 19:30,郑州,是个剧场,108-220,曲苑杂坛,其他,售票中,108.0,220.0
尚士达小时候有个梦2025巡演北京站,https://detail.damai.cn/item.htm?id=914339423799,2025.06.28 周六 19:30,北京,SILO LIVE 开花豆声音仓库,128-280,演唱会,livehouse,售票中,128.0,280.0
俄罗斯芭蕾国家剧院芭蕾舞天鹅湖,https://detail.damai.cn/item.htm?id=921097348341,2025.07.22 周二 19:30,南京,江苏荔枝大剧院,80-680,舞蹈芭蕾,舞蹈,售票中,80.0,680.0
曹禺经典话剧雷雨,https://detail.damai.cn/item.htm?id=907788169230,2025.10.31-11.01,武汉,湖北剧院,100-580,话剧歌剧,话剧,售票中,100.0,580.0
这世界那么多人越人合唱团声音实验室流行经典合唱音乐会湛江站,https://detail.damai.cn/item.htm?id=930581314746,2025.07.26 周六 19:30,湛江,湛江影剧院,88-480,音乐会,其他,售票中,88.0,480.0
周末好去处爆笑解压笑酱精品秀厦门脱口秀网红打卡点,https://detail.damai.cn/item.htm?id=920028143644,2025.06.12-07.06,厦门,厦门笑酱开心坊集美软件园馆,1-148,曲苑杂坛,其他,售票中,1.0,148.0
枯木逢春仍是此间少年2025全国巡演北京站,https://detail.damai.cn/item.htm?id=901120692196,2025.06.21 周六 19:30,北京,SILO LIVE 开花豆声音仓库,158-520,演唱会,livehouse,售票中,158.0,520.0
宠物同谋荷尔蒙小姐阿那亚戏剧节DDC特别演出系列,https://detail.damai.cn/item.htm?id=934971254066,2025.06.20 周五 20:00,秦皇岛,阿那亚DDC,98,演唱会,livehouse,售票中,98.0,98.0
开心麻花王牌爆笑大戏乌龙山伯爵,https://detail.damai.cn/item.htm?id=924795789219,2025.07.18 周五 19:30,滨州,滨州保利大剧院,80-580,话剧歌剧,话剧,售票中,80.0,580.0
2025玉兰绽香演出季上海话剧艺术中心制作出品全本话剧红楼梦,https://detail.damai.cn/item.htm?id=911105421865,2025.08.02-08.03,苏州,苏州湾大剧院-歌剧厅,80-580,话剧歌剧,话剧,售票中,80.0,580.0
葡萄不愤怒乐队LuckyStar2025巡演北京站,https://detail.damai.cn/item.htm?id=927615183822,2025.07.12 周六 20:00,北京,福浪LIVEHOUSE-福,99-119,演唱会,livehouse,售票中,99.0,119.0
202587西班牙弗拉明戈经典舞剧歌剧魅影,https://detail.damai.cn/item.htm?id=910728250617,2025.08.07 周四 19:30,厦门,厦门闽南大戏院,98-880,话剧歌剧,音乐剧,售票中,98.0,880.0
纪念曹禺诞辰115周年曹禺经典巨作话剧雷雨,https://detail.damai.cn/item.htm?id=902189395194,2025.11.28 周五 19:30,南京,南京文化艺术中心大剧院,100-580,话剧歌剧,话剧,售票中,100.0,580.0
刘至佳渐入佳境2025巡回演唱会杭州站,https://detail.damai.cn/item.htm?id=932218329924,2025.09.13 周六 20:00,杭州,CH8 Livehouse(杭州小河店),138-388,演唱会,livehouse,售票中,138.0,388.0
限时5折丨俄罗斯芭蕾国家剧院芭蕾舞天鹅湖2025中国巡演22周年至臻呈现广州站,https://detail.damai.cn/item.htm?id=919119196245,2025.08.03 周日 19:30,广州,广东省友谊剧院,80-880,话剧歌剧,音乐剧,售票中,80.0,880.0
李棒棒生日音乐会专场,https://detail.damai.cn/item.htm?id=935471001342,2025.06.28 周六 19:00,天津,乒乓 Pingpong Space,128-668,演唱会,livehouse,售票中,128.0,668.0
王筝2025我们还是好孩子巡演深圳站,https://detail.damai.cn/item.htm?id=918160737530,2025.06.28 周六 20:00,深圳,MAO Livehouse深圳(海上世界),168-368,演唱会,livehouse,售票中,168.0,368.0
早鸟开售久仰了中国神话成都站,https://detail.damai.cn/item.htm?id=919968285639,2025.05.04-08.31,成都,久仰了中国神话(成都站),49-128,展览休闲,展会,售票中,49.0,128.0
音乐剧喜欢你,https://detail.damai.cn/item.htm?id=922470999737,2025.07.01 周二 19:30,北京,保利剧院,80-580,话剧歌剧,音乐剧,售票中,80.0,580.0
爱永恒理查德克莱德曼钢琴音乐会赣州站,https://detail.damai.cn/item.htm?id=924799701808,2025.08.15 周五 19:30,赣州,赣州大剧院,280-1280,音乐会,其他,售票中,280.0,1280.0
再续经典超级现场回忆BeyondLive演唱会,https://detail.damai.cn/item.htm?id=912733289118,2025.06.28 周六 19:30,洛阳,正大文化交流中心,80-380,演唱会,其他,售票中,80.0,380.0
声声不息港台超级金曲演唱会,https://detail.damai.cn/item.htm?id=927601439367,2025.07.20 周日 19:30,银川,银川剧院大剧场,50-190,音乐会,其他,售票中,50.0,190.0
广州歌舞剧院60周年院庆暨岭南三部曲展演舞剧醒狮,https://detail.damai.cn/item.htm?id=924545872081,2025.07.02 周三 19:30,广州,广州大剧院歌剧厅,180-880,话剧歌剧,音乐剧,售票中,180.0,880.0
苏州状元府第评弹表演,https://detail.damai.cn/item.htm?id=926963327098,2025.06.12-06.29,苏州,印象百戏-苏州状元府店,58-108,曲苑杂坛,戏曲,售票中,58.0,108.0
2025小肥信我信你音乐会,https://detail.damai.cn/item.htm?id=934899370515,2025.07.19 周六 20:00,中山,中山响朵HANDLE LIVE MUSIC,188-488,演唱会,livehouse,售票中,188.0,488.0
