title,href,date,city,theatre,price,type,subclass,status
【早鸟8折】大型国风神话儿童剧——《哪吒闹海》,https://detail.damai.cn/item.htm?id=923741246777,2025.06.27 周五 19:30,北京,五棵松·爱乐汇艺术空间·都市剧场,100-380,儿童亲子,,售票中
2025漫步经典开幕：“狂想印象” 乔纳森·诺特、黎卓宇与瑞士罗曼德管弦乐团音乐会,https://detail.damai.cn/item.htm?id=929539802187,2025.07.03 周四 19:30,北京,国家大剧院-音乐厅,180-880,音乐会,其他,售票中
2025音乐剧《蝶变》武汉站,https://detail.damai.cn/item.htm?id=914528541470,2025.10.31-11.01,武汉,武汉剧院,100-480,话剧歌剧,音乐剧,售票中
刘莉旻「游乐园」2025新专辑演唱会广州站,https://detail.damai.cn/item.htm?id=931669405537,2025.08.23 周六 20:00,广州,广州中山纪念堂,199-499,演唱会,其他,售票中
【无锡】繁花与缪斯：阿尔丰斯·穆夏的世纪绮梦·真迹作品展·无锡博物院,https://detail.damai.cn/item.htm?id=912321407693,2025.04.25-08.24,无锡,无锡博物院,39-128,展览休闲,展会,售票中
俄罗斯芭蕾国家剧院 芭蕾舞《天鹅湖》2025中国巡演,https://detail.damai.cn/item.htm?id=923272660224,2025.08.17 周日 19:00,长春,长春国际会议中心主会场,180-880,舞蹈芭蕾,舞蹈,售票中
【乐亦喜剧】崇文门脱口秀|爆笑解压专场|周一至周日|吐槽爆笑大会|开心互动|即兴喜剧开放麦之夜精品秀,https://detail.damai.cn/item.htm?id=926766357320,2025.06.12-06.20,北京,传奇奢华影城剧场(新活馆店)5号厅,19-240,儿童亲子,,售票中
上海话剧艺术中心制作出品 舞台剧《觉醒年代》根据同名电视剧改编,https://detail.damai.cn/item.htm?id=902617900964,2025.06.20-06.21,泉州,泉州大剧院-歌剧厅,80-680,话剧歌剧,话剧,售票中
独脚戏《石库门的笑声》,https://detail.damai.cn/item.htm?id=920443166727,2025.09.27 周六 14:30,上海,云间剧院,80-480,曲苑杂坛,其他,售票中
亚洲大型全男班现代舞秀《无名之辈》,https://detail.damai.cn/item.htm?id=910476499560,2025.07.04 周五 19:30,洛阳,洛阳新区歌剧院,108-680,话剧歌剧,音乐剧,售票中
“包袱狂欢夜”——中国广播艺术团说唱团相声专场,https://detail.damai.cn/item.htm?id=932043759760,2025.06.28-06.29,北京,京演·民族文化宫大剧院,80-480,曲苑杂坛,其他,售票中
刘恋「奇谈」2025巡演—广州站,https://detail.damai.cn/item.htm?id=899218528185,2025.06.27 周五 20:00,广州,MAO Livehouse广州中大店(一号馆),280-680,演唱会,livehouse,售票中
话剧《寻她芳踪 · 张爱玲》-上海站,https://detail.damai.cn/item.htm?id=923240428709,2025.09.13-09.14,上海,美琪大戏院,180-900,话剧歌剧,话剧,售票中
《爱•永恒》理查德•克莱德曼钢琴音乐会—-洛阳站,https://detail.damai.cn/item.htm?id=912616001121,2025.08.17 周日 19:30,洛阳,洛阳新区歌剧院,380-2640,音乐会,其他,售票中
6.14 E.V.C×CATAPULT丨日升影落，予你我新篇章,https://detail.damai.cn/item.htm?id=932577858642,2025.06.14-06.15,宁波,宁波Catapult 凯特普电音俱乐部,99,演唱会,其他,售票中
2025春季 实景园林昆曲《牡丹亭》领衔主演：张军,https://detail.damai.cn/item.htm?id=920406319559,2025.06.14 周六 19:00,上海,朱家角课植园,280-880,曲苑杂坛,戏曲,售票中
国家京剧院京剧《五女拜寿》,https://detail.damai.cn/item.htm?id=931133256699,2025.08.15 周五 19:30,成都,成都高新中演大剧院-大剧场,80-380,曲苑杂坛,戏曲,售票中
【江门站】奥特曼系列沉浸式互动表演《奥特曼之星穹曙光》,https://detail.damai.cn/item.htm?id=930580584286,2025.06.14 周六,江门,万达影城(江门万达广场店),19.9-200,儿童亲子,,售票中
【早鸟限时6折】“无名的人·To the future”流行合唱音乐会越人合唱团一广州站,https://detail.damai.cn/item.htm?id=909291584727,2025.07.06 周日 20:00,广州,广州中山纪念堂,60-680,音乐会,其他,售票中
三里屯太古里【大笑喜剧总店】爆笑脱口秀｜天天综艺卡司｜吐槽爆笑大会｜开心互动｜即兴之夜精品秀,https://detail.damai.cn/item.htm?id=896658948305,2025.06.12-07.06,北京,大笑脱口秀--三里屯总店,39-360,曲苑杂坛,其他,售票中
“喀秋莎”俄罗斯远东国家歌舞团大型歌舞晚会-2025全国巡演（北京站）,https://detail.damai.cn/item.htm?id=905507696065,2025.09.20 周六 19:30,北京,世纪剧院,144-880,演唱会,其他,售票中
《光辉岁月·致敬黄家驹32周年演唱会》广州花都站,https://detail.damai.cn/item.htm?id=928956182539,2025.06.29 周日 19:00,广州,自由人影城(广州花都自由里店),78-178,演唱会,其他,售票中
今夜想起你——邓丽君金曲演唱会巡演黄冈站,https://detail.damai.cn/item.htm?id=935445029373,2025.09.10 周三 19:30,黄冈,黄冈黄梅戏大剧院,30-280,演唱会,其他,售票中
中国首部大型驻场观念演出·张艺谋导演作品《无界·长安》,https://detail.damai.cn/item.htm?id=906917026820,2025.06.12-06.22,西安,西安·一带一路文化艺术中心-歌剧院,278-678,话剧歌剧,音乐剧,售票中
张泽「张嘴就来2025」BEATBOX巡演（上海站）BBOX,https://detail.damai.cn/item.htm?id=909281201579,2025.07.11 周五 20:00,上海,万代南梦宫上海文化中心梦想剧场,1-258,演唱会,livehouse,售票中
Zkaaai-2025巡演武汉站,https://detail.damai.cn/item.htm?id=929925962921,2025.07.26 周六 20:00,武汉,VOX LIVEHOUSE 武昌店,128-328,演唱会,livehouse,售票中
2025·舞剧展演系列·胡沈员原创舞剧《敦煌归来》,https://detail.damai.cn/item.htm?id=917888408205,2025.10.01-10.02,南京,南京保利大剧院大剧场,180-680,话剧歌剧,音乐剧,售票中
Joyside「永远太远」2025春季巡演 哈尔滨站,https://detail.damai.cn/item.htm?id=923636994624,2025.06.14 周六 19:30,哈尔滨,SUBLIVE,108-188,演唱会,livehouse,售票中
笑脱喜剧｜【全新演员阵容：暴龙，77，老R，大第】精品专场脱口秀｜解压爆笑「新街口核心商圈」,https://detail.damai.cn/item.htm?id=919973982428,2025.06.12-06.30,南京,光阳大舞台艺术空间,49-319,曲苑杂坛,其他,售票中
《只此青绿》交响音乐会 成都站,https://detail.damai.cn/item.htm?id=909691846585,2025.06.15 周日 19:30,成都,成都城市音乐厅·歌剧厅,280-680,音乐会,其他,售票中
动漫记忆经典主题音乐会,https://detail.damai.cn/item.htm?id=921970937742,2025.06.22 周日 19:30,南京,南京太阳宫,120-480,音乐会,其他,售票中
张泽「张嘴就来2025」BEATBOX巡演（杭州站）BBOX,https://detail.damai.cn/item.htm?id=908138279624,2025.07.12 周六 13:30,杭州,MAO Livehouse杭州,1-258,演唱会,livehouse,售票中
苏慧伦Tarcy Su《就说给我听Just Tell Me》新专辑演唱会 广州站 【广州站】,https://detail.damai.cn/item.htm?id=905693958154,2025.07.13 周日 19:30,广州,大麦66LIVEHOUSE广州,320-380,演唱会,livehouse,售票中
《天空之城》《Summer》《千与千寻》《龙猫》经典动漫视听音乐会,https://detail.damai.cn/item.htm?id=920924603849,2025.10.05 周日 10:30,沈阳,南风大剧院,40-380,儿童亲子,,售票中
盐城有麦脱口秀｜沈清专场《清年危机》｜脱口秀头部演员精选｜有麦喜剧｜组团开心,https://detail.damai.cn/item.htm?id=923012210123,2025.06.14 周六 19:30,盐城,有麦喜剧空间盐都区万达影城店,78-159,曲苑杂坛,其他,售票中
东映原版动漫舞台剧《屁屁老爹&屁屁侦探——伟大的联手》,https://detail.damai.cn/item.htm?id=926883277732,2025.07.06 周日 14:30,青岛,青岛人民会堂,60-480,儿童亲子,,售票中
2025·青岛彩虹跑,https://detail.damai.cn/item.htm?id=938028352291,2025.07.05 周六 15:00,青岛,青岛市李沧区世界园艺博览园,229,体育,其他,售票中
【舞是%舞蹈艺术节】舞剧《人生若只如初见》-深圳站,https://detail.damai.cn/item.htm?id=923805592817,2025.07.02-07.03,深圳,南山文体中心聚橙剧院 大剧院,120-580,话剧歌剧,音乐剧,售票中
河南省驻马店市演艺中心 常派经典剧目《五世请缨》,https://detail.damai.cn/item.htm?id=930637101640,2025.06.13 周五 19:45,郑州,郑州大剧院 歌舞剧场,50-320,曲苑杂坛,戏曲,售票中
俄罗斯音乐剧双子星音乐会,https://detail.damai.cn/item.htm?id=913675336917,2025.06.20 周五 19:30,上海,大宁剧院,99-599,音乐会,其他,售票中
乌兰图雅“花开四季”北京演唱会,https://detail.damai.cn/item.htm?id=885659552466,2025.07.19 周六 19:30,北京,北京展览馆剧场,180-980,演唱会,其他,售票中
亚洲大型全男班现代舞秀《无名之辈》天津站,https://detail.damai.cn/item.htm?id=902288993651,2025.06.30-07.08,天津,天津光华剧院大剧场,180-880,话剧歌剧,音乐剧,售票中
【柳州站】重大革命历史题材舞台剧《觉醒之破晓1921》,https://detail.damai.cn/item.htm?id=928165715442,2025.06.22 周日 17:00,柳州,恒大嘉凯影城(翡翠龙庭店),19.9-200,话剧歌剧,音乐剧,售票中
2025世界舞蹈剧场——杨丽萍作品 舞剧《孔雀》,https://detail.damai.cn/item.htm?id=900706215706,2025.06.13-06.15,南京,江苏大剧院-歌剧厅,80-880,话剧歌剧,音乐剧,售票中
「泰坦尼克号：遗世回响」沉浸式探索体验,https://detail.damai.cn/item.htm?id=906178234341,2025.04.28-10.09,上海,BFC外滩金融中心-南区3楼,138-388,展览休闲,特色体验,售票中
【独家双剧福利】里马斯·图米纳斯执导 俄罗斯瓦赫坦戈夫剧院 话剧《万尼亚舅舅》,https://detail.damai.cn/item.htm?id=926914178153,2025.09.06-09.07,上海,东方艺术中心-歌剧厅,280-1080,话剧歌剧,话剧,售票中
Greyson Chance The Gold Tour 2025北京站,https://detail.damai.cn/item.htm?id=910738398148,2025.10.15 周三 20:00,北京,福浪LIVEHOUSE-福,480-980,演唱会,livehouse,售票中
麋先生MIXER《马戏团运动 CircUs》世界巡回演唱会,https://detail.damai.cn/item.htm?id=922458092952,2025.08.23 周六 19:30,深圳,HOU LIVE X Mixc cube,158-188,演唱会,livehouse,售票中
瓦格纳三幕歌剧《特里斯坦与伊索尔德》,https://detail.damai.cn/item.htm?id=911220454744,2025.07.04-07.06,上海,上海大剧院-大剧场,180-1280,话剧歌剧,音乐剧,售票中
绚烂归朴——高迪与他的时代,https://detail.damai.cn/item.htm?id=919045278739,2025.05.24-10.08,上海,外滩18号久事艺术空间,98-198,展览休闲,展会,售票中
没有树的森林：小众香水群像展2.0 2025宁波站,https://detail.damai.cn/item.htm?id=916611236237,2025.05.03-06.15,宁波,宁波横溪/山生万物,9.9-89,展览休闲,展会,售票中
南方会演·越剧《五女拜寿》,https://detail.damai.cn/item.htm?id=921356172129,2025.06.24 周二 19:30,武汉,洪山礼堂,40-100,曲苑杂坛,戏曲,售票中
中央芭蕾舞团•芭蕾舞剧《吉赛尔》,https://detail.damai.cn/item.htm?id=907489480202,2025.07.19 周六 19:30,杭州,杭州剧院,180-880,话剧歌剧,音乐剧,售票中
音乐剧《南孔》,https://detail.damai.cn/item.htm?id=925830418745,2025.07.29 周二 19:30,上海,美琪大戏院,80-580,话剧歌剧,音乐剧,售票中
《神探迈克狐之盛宴谜案》正版授权侦探推理舞台剧,https://detail.damai.cn/item.htm?id=928975983665,2025.07.05 周六,深圳,深圳华夏艺术中心大剧场,56-380,话剧歌剧,话剧,售票中
环球活体昆虫科普展,https://detail.damai.cn/item.htm?id=922285999066,2025.05.31-10.08,成都,环球活体昆虫科普展,49.9-298,展览休闲,展会,售票中
“致敬家驹 海阔天空”纪念BEYOND经典金曲翻唱,https://detail.damai.cn/item.htm?id=932719109051,2025.06.27 周五 19:30,苏州,山丘livehouse红唐店,88-188,演唱会,livehouse,售票中
开心麻花爆笑舞台剧《夏洛特烦恼》,https://detail.damai.cn/item.htm?id=920968457506,2025.06.27-06.28,深圳,万象天地剧场,80-580,话剧歌剧,话剧,售票中
奥斯卡·罗曼耶卓(O叔)钢琴独奏音乐会-上海站,https://detail.damai.cn/item.htm?id=908531611617,2025.07.20 周日 19:30,上海,东方艺术中心-音乐厅,99-580,音乐会,其他,售票中
欢度国庆节 经典越剧全本大戏《梁祝》,https://detail.damai.cn/item.htm?id=934006169458,2025.10.07 周二 14:00,上海,浦东大戏院,50-448,曲苑杂坛,戏曲,售票中
特惠双人｜好说喜剧x创意产业园｜脱口秀漫才即兴｜全国知名脱口秀演员,https://detail.damai.cn/item.htm?id=931107888573,2025.06.12-06.29,佛山,好说喜剧佛山创产店,31-128,曲苑杂坛,其他,售票中
邓岳章樂来岳秀演唱会（佛山站）,https://detail.damai.cn/item.htm?id=916189309750,2025.06.14 周六 18:00,佛山,佛山梦田音乐Live House,98-388,演唱会,livehouse,售票中
“镜像双子”封茗囧菌2025个唱巡演厦门站,https://detail.damai.cn/item.htm?id=937009517290,2025.07.19 周六 14:00,厦门,福馆Full House厦门,267-398,演唱会,livehouse,售票中
威海有麦脱口秀|脱口秀头部演员专场巡演｜周欣雨专场《不独立女性》、四季专场|约会、脱单、组团快乐,https://detail.damai.cn/item.htm?id=921310017899,2025.06.14-07.19,威海,有麦喜剧脱口秀威海威高广场开乐影城店,38-159,曲苑杂坛,其他,售票中
6月26日·全男班现代舞秀《无名之辈》-吉林站,https://detail.damai.cn/item.htm?id=921411585876,2025.06.26 周四 19:30,吉林,吉林市人民大剧院大剧场,180-880,话剧歌剧,音乐剧,售票中
舞剧《金陵十三钗》,https://detail.damai.cn/item.htm?id=922516969283,2025.06.14-06.15,珠海,珠海华发中演大剧院-歌剧厅,180-680,话剧歌剧,音乐剧,售票中
洪顺曲艺社2025年6月份场次演出,https://detail.damai.cn/item.htm?id=930266511272,2025.06.12-06.30,石家庄,洪顺曲艺社,40-180,曲苑杂坛,其他,售票中
老舍经典作品《四世同堂》-深圳站,https://detail.damai.cn/item.htm?id=917196163497,2025.06.27-06.28,深圳,南山文体中心聚橙剧院 大剧院,180-1000,话剧歌剧,话剧,售票中
Chris James Hyperbloom Tour 2025 长沙站,https://detail.damai.cn/item.htm?id=900770639558,2025.07.13 周日 20:00,长沙,达丰空间,280-690,演唱会,livehouse,售票中
开心麻花“综艺同款”爆笑互动喜剧《整个喜剧》,https://detail.damai.cn/item.htm?id=924255226658,2025.07.03-07.05,济南,济南高新区开心麻花剧场,80-380,话剧歌剧,话剧,售票中
刘昊然 周显欣 阿木古郎领衔主演 中国煤矿文工团 话剧《温暖的味道》,https://detail.damai.cn/item.htm?id=901084349416,2025.07.18-07.19,苏州,苏州湾大剧院-歌剧厅,100-864,话剧歌剧,话剧,售票中
Greyson Chance The Gold Tour 2025上海站,https://detail.damai.cn/item.htm?id=908801254230,2025.10.06 周一 20:00,上海,MODERN SKY LAB上海,480-980,演唱会,livehouse,售票中
WetMen·俄罗斯型男水舞剧《雨中》,https://detail.damai.cn/item.htm?id=911122965428,2025.07.06 周日 19:30,南昌,南昌保利大剧院,80-580,话剧歌剧,音乐剧,售票中
Joyside「永远太远」2025春季巡演 长春站,https://detail.damai.cn/item.htm?id=924176749121,2025.06.13 周五 19:30,长春,GOIN LIVE 观来福,108-188,演唱会,livehouse,售票中
马条2025花园民谣音乐会 北京站,https://detail.damai.cn/item.htm?id=921420118564,2025.06.13 周五 19:30,北京,SILO LIVE 开花豆声音仓库,88-288,演唱会,livehouse,售票中
悲伤玩具2025限定专场「抵制与接受」长沙站,https://detail.damai.cn/item.htm?id=923264512328,2025.06.13 周五 20:00,长沙,长沙VOX LIVEHOUSE,100-120,演唱会,livehouse,售票中
“四海福临”2025德云社世界巡演——荷兰站,https://detail.damai.cn/item.htm?id=918265067584,2025.06.17,海牙,Afas Theater Schevenigen,780-2980,曲苑杂坛,其他,售票中
[早鸟票] 潍坊富华国际车展 现场门票,https://detail.damai.cn/item.htm?id=895423775165,2025.09.12-09.14,潍坊,潍坊富华国际展览中心,1,展览休闲,展会,售票中
上海方言话剧《雷雨》,https://detail.damai.cn/item.htm?id=934643315261,2025.07.10-07.11,上海,上海天蟾逸夫舞台,120-580,曲苑杂坛,其他,售票中
【全国巡演】泉城路沉浸式互动悬疑喜剧《完美犯罪》庭审现场大戏|侦探推理|无限反转|剧本杀式戏剧,https://detail.damai.cn/item.htm?id=918353196812,2025.06.14-06.28,济南,笑古里喜剧剧场泉城路店,99-598,话剧歌剧,话剧,售票中
镇江站•【早鸟票5折】“天空之城”宫崎骏久石让经典音乐会,https://detail.damai.cn/item.htm?id=926898333711,2025.08.30 周六 19:00,镇江,镇江市漫书城5楼音乐厅,58-340,音乐会,其他,售票中
后仰喜剧|爆笑脱口秀|毕业季特惠、轻松解压【大魔方店】,https://detail.damai.cn/item.htm?id=888473343249,2025.06.12-06.29,成都,后仰喜剧-大魔方店,59-189,曲苑杂坛,其他,售票中
【民“摇”排行榜专场】想带上你私奔！,https://detail.damai.cn/item.htm?id=935865543916,2025.06.14 周六 20:30,济南,月亮瓦肆音乐酒吧,1-10,演唱会,livehouse,售票中
